word,synonyms,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เฝ้าดู - VERB),"[Lemma('watch.v.04.เฝ้าดู'), Lemma('shepherd.v.01.เฝ้าดู')]",0.009544977487770643,-0.05206706982058494,-0.0425220923328143,neg
(คนขับ - VERB),[Lemma('driver.n.01.คนขับ')],0.059446449601102055,-0.016953898679682118,0.04249255092141994,pos
(ลบ - VERB),"[Lemma('obliterate.v.03.ลบ'), Lemma('kill.v.12.ลบ'), Lemma('subtract.v.01.ลบ'), Lemma('erase.v.03.ลบ'), Lemma('delete.v.01.ลบ'), Lemma('negative.s.06.ลบ')]",0.04872985192189322,-0.00629460594064959,0.04243524598124363,pos
(ยุง - VERB),[Lemma('mosquito.n.01.ยุง')],0.04234788345407575,0,0.04234788345407575,pos
(กอ - VERB),[],0,-0.04234788345407575,-0.04234788345407575,neg
(เด็กชาย - VERB),"[Lemma('cub.n.02.เด็กชาย'), Lemma('male_child.n.01.เด็กชาย')]",0,-0.04234788345407575,-0.04234788345407575,neg
(ปัญญา - VERB),"[Lemma('wisdom.n.03.ปัญญา'), Lemma('mind.n.07.ปัญญา'), Lemma('reason.n.03.ปัญญา'), Lemma('wisdom.n.01.ปัญญา')]",0,-0.04234788345407575,-0.04234788345407575,neg
(ยุง - ADJ),[Lemma('mosquito.n.01.ยุง')],0,-0.04234788345407575,-0.04234788345407575,neg
(คนโง่ - VERB),"[Lemma('asshole.n.01.คนโง่'), Lemma('berk.n.01.คนโง่'), Lemma('dunce.n.01.คนโง่'), Lemma('fool.n.01.คนโง่'), Lemma('fathead.n.01.คนโง่'), Lemma('jerk.n.01.คนโง่'), Lemma('lout.n.01.คนโง่'), Lemma('nincompoop.n.01.คนโง่'), Lemma('rotter.n.01.คนโง่'), Lemma('schmuck.n.01.คนโง่'), Lemma('stupid.n.01.คนโง่')]",0,-0.04216050343879223,-0.04216050343879223,neg
(มือ - ADV),"[Lemma('hand.n.13.มือ'), Lemma('hand.n.01.มือ'), Lemma('bridge_player.n.01.มือ')]",0,-0.04206743389477724,-0.04206743389477724,neg
(ค่าแรง - ADJ),[Lemma('wage.n.01.ค่าแรง')],0,-0.04179067446125896,-0.04179067446125896,neg
(ทำร้าย - ADV),[Lemma('injure.v.01.ทำร้าย')],0,-0.04179067446125896,-0.04179067446125896,neg
(แปลก - ADJ),"[Lemma('curious.s.01.แปลก'), Lemma('alien.s.02.แปลก')]",0.04670722439787767,-0.005001718518197923,0.04170550587967974,pos
(ไมล์ - ADV),"[Lemma('mile.n.01.ไมล์'), Lemma('mile.n.07.ไมล์'), Lemma('mile.n.06.ไมล์'), Lemma('nautical_mile.n.02.ไมล์'), Lemma('nautical_mile.n.01.ไมล์'), Lemma('sea_mile.n.01.ไมล์'), Lemma('mile.n.03.ไมล์')]",0.04151753279811348,0,0.04151753279811348,pos
(มั่นใจ - VERB),"[Lemma('certain.a.02.มั่นใจ'), Lemma('trust.v.01.มั่นใจ')]",0.044922832240495314,-0.00387959476071991,0.0410432374797754,pos
(สังสรรค์ - VERB),[],0.003247537074699061,-0.044231711744487694,-0.04098417466978863,neg
(นโยบาย - VERB),[Lemma('policy.n.01.นโยบาย')],0,-0.04089387887196156,-0.04089387887196156,neg
(ค่าเช่า - VERB),"[Lemma('rent.n.01.ค่าเช่า'), Lemma('rack_rent.n.01.ค่าเช่า'), Lemma('economic_rent.n.01.ค่าเช่า')]",0.046875998859647286,-0.006002404821751385,0.0408735940378959,pos
(ฟรี - ADJ),[Lemma('gratis.r.01.ฟรี')],0.08098764122230141,-0.04021064704044336,0.04077699418185805,pos
(สด - ADV),"[Lemma('live.r.01.สด'), Lemma('intense.s.03.สด'), Lemma('fresh.a.01.สด'), Lemma('caller.s.02.สด'), Lemma('fresh.a.05.สด'), Lemma('live.a.01.สด'), Lemma('fresh.s.09.สด')]",0.040719118705842064,0,0.040719118705842064,pos
(โชว์ - ADJ),"[Lemma('show.n.01.โชว์'), Lemma('show.v.04.โชว์'), Lemma('show.n.03.โชว์')]",0.040719118705842064,0,0.040719118705842064,pos
(ฉาก - VERB),"[Lemma('blind.n.03.ฉาก'), Lemma('scene.n.08.ฉาก'), Lemma('stage_set.n.01.ฉาก'), Lemma('scene.n.04.ฉาก'), Lemma('scene.n.06.ฉาก'), Lemma('setting.n.01.ฉาก'), Lemma('canvas.n.03.ฉาก')]",0.01708803128316018,-0.057747113801012384,-0.040659082517852205,neg
(ผับ - VERB),[Lemma('public_house.n.01.ผับ')],0.04035173703005895,0,0.04035173703005895,pos
(ฝูงชน - VERB),"[Lemma('concourse.n.03.ฝูงชน'), Lemma('gathering.n.01.ฝูงชน'), Lemma('covey.n.02.ฝูงชน'), Lemma('crush.n.02.ฝูงชน')]",0.04035173703005895,0,0.04035173703005895,pos
(สะสม - ADJ),"[Lemma('accumulate.v.02.สะสม'), Lemma('build_up.v.02.สะสม'), Lemma('gather.v.01.สะสม')]",0,-0.04035173703005895,-0.04035173703005895,neg
(ตง - ADV),[Lemma('joist.n.01.ตง')],0.04030459715035094,0,0.04030459715035094,pos
(กัมพูชา - VERB),"[Lemma('cambodian.a.01.กัมพูชา'), Lemma('cambodia.n.01.กัมพูชา')]",0,-0.040283134393074904,-0.040283134393074904,neg
(ตื้น - VERB),"[Lemma('shallow.v.02.ตื้น'), Lemma('shallow.a.01.ตื้น'), Lemma('shallow.a.02.ตื้น'), Lemma('superficial.a.02.ตื้น')]",0,-0.04020368682348964,-0.04020368682348964,neg
(กั้น - VERB),[Lemma('obstruct.v.03.กั้น')],0,-0.04020368682348964,-0.04020368682348964,neg
(คนโกหก - VERB),[Lemma('liar.n.01.คนโกหก')],0,-0.04020368682348964,-0.04020368682348964,neg
(ดำ - VERB),"[Lemma('dark.s.03.ดำ'), Lemma('blackish.s.01.ดำ')]",0,-0.04020368682348964,-0.04020368682348964,neg
(แตกหัก - VERB),[Lemma('crack.v.01.แตกหัก')],0,-0.04020368682348964,-0.04020368682348964,neg
(ดอกไม้ไฟ - ADJ),"[Lemma('catherine_wheel.n.01.ดอกไม้ไฟ'), Lemma('firework.n.01.ดอกไม้ไฟ')]",0,-0.04020368682348964,-0.04020368682348964,neg
(บุก - ADJ),[Lemma('attack.v.03.บุก')],0,-0.04020368682348964,-0.04020368682348964,neg
(สิงคโปร์ - VERB),"[Lemma('singapore.n.03.สิงคโปร์'), Lemma('singapore.n.01.สิงคโปร์')]",0,-0.04020368682348964,-0.04020368682348964,neg
(เซล - ADV),[],0.02217166672988259,-0.062276299197170225,-0.04010463246728763,neg
(ปา - VERB),[Lemma('throw.v.01.ปา')],0.08706354852696835,-0.04720354347779601,0.03986000504917234,pos
(คัดค้าน - VERB),"[Lemma('oppose.v.06.คัดค้าน'), Lemma('object.v.01.คัดค้าน'), Lemma('demur.v.01.คัดค้าน'), Lemma('cavil.v.01.คัดค้าน'), Lemma('challenge.v.01.คัดค้าน'), Lemma('remonstrate.v.02.คัดค้าน'), Lemma('demur.v.02.คัดค้าน'), Lemma('fly_in_the_face_of.v.01.คัดค้าน')]",0,-0.03938440086837945,-0.03938440086837945,neg
(ฟิจิ - ADV),"[Lemma('fijian.a.01.ฟิจิ'), Lemma('fiji.n.01.ฟิจิ')]",0,-0.03921100319821828,-0.03921100319821828,neg
(โยน - ADJ),"[Lemma('shy.v.02.โยน'), Lemma('discard.v.01.โยน')]",0.05854546099641809,-0.01939333061309747,0.03915213038332062,pos
(เก้าอี้นอน - ADJ),"[Lemma('chaise_longue.n.01.เก้าอี้นอน'), Lemma('convertible.n.03.เก้าอี้นอน')]",0.04179067446125896,-0.003544744708767501,0.03824592975249146,pos
(เครื่องบิน - VERB),[Lemma('airplane.n.01.เครื่องบิน')],0.03803702106653511,0,0.03803702106653511,pos
(คุกคาม - ADJ),"[Lemma('menace.v.03.คุกคาม'), Lemma('endanger.v.01.คุกคาม'), Lemma('brood.v.02.คุกคาม')]",0,-0.03782975346568026,-0.03782975346568026,neg
(แข่ง - VERB),"[Lemma('compete.v.01.แข่ง'), Lemma('race.v.03.แข่ง')]",0,-0.03693129370994978,-0.03693129370994978,neg
(หอคอย - VERB),[Lemma('tower.n.01.หอคอย')],0.006562172022842317,-0.0429201521494011,-0.03635798012655878,neg
(เวียต - VERB),[],0,-0.03609194612563275,-0.03609194612563275,neg
(ทริป - ADV),[Lemma('trip.n.01.ทริป')],0.03758687880539268,-0.0017803202124751576,0.03580655859291752,pos
(ใส่ใจ - ADV),"[Lemma('put.v.04.ใส่ใจ'), Lemma('care.v.01.ใส่ใจ')]",0,-0.03568641864107507,-0.03568641864107507,neg
(ไมล์ - VERB),"[Lemma('mile.n.01.ไมล์'), Lemma('mile.n.07.ไมล์'), Lemma('mile.n.06.ไมล์'), Lemma('nautical_mile.n.02.ไมล์'), Lemma('nautical_mile.n.01.ไมล์'), Lemma('sea_mile.n.01.ไมล์'), Lemma('mile.n.03.ไมล์')]",0,-0.03555326036256359,-0.03555326036256359,neg
(ดุ๊ก - VERB),[],0.034902101747864636,0,0.034902101747864636,pos
(เร่งเร้า - ADV),[Lemma('hustle.v.05.เร่งเร้า')],0.034902101747864636,0,0.034902101747864636,pos
(อ่อนนุ่ม - ADJ),"[Lemma('soften.v.07.อ่อนนุ่ม'), Lemma('soft.a.01.อ่อนนุ่ม'), Lemma('tender.a.06.อ่อนนุ่ม')]",0.034902101747864636,0,0.034902101747864636,pos
(ถ - VERB),[],0.034902101747864636,0,0.034902101747864636,pos
(ทุบ - ADJ),"[Lemma('thump.v.03.ทุบ'), Lemma('pummel.v.01.ทุบ'), Lemma('hit.v.12.ทุบ')]",0,-0.034902101747864636,-0.034902101747864636,neg
(ทุบ - VERB),"[Lemma('thump.v.03.ทุบ'), Lemma('pummel.v.01.ทุบ'), Lemma('hit.v.12.ทุบ')]",0,-0.034902101747864636,-0.034902101747864636,neg
(บันทึก - VERB),"[Lemma('record.v.01.บันทึก'), Lemma('cut.v.20.บันทึก'), Lemma('cut.v.19.บันทึก'), Lemma('record.n.05.บันทึก'), Lemma('record.n.01.บันทึก')]",0,-0.034902101747864636,-0.034902101747864636,neg
(ตอนท้าย - ADV),[Lemma('stopping_point.n.01.ตอนท้าย')],0.03452273107669219,0,0.03452273107669219,pos
(คุกคาม - VERB),"[Lemma('menace.v.03.คุกคาม'), Lemma('endanger.v.01.คุกคาม'), Lemma('brood.v.02.คุกคาม')]",0.04962642592274502,-0.015326751943865435,0.034299673978879584,pos
(เคลื่อนไหว - VERB),"[Lemma('move.v.03.เคลื่อนไหว'), Lemma('act.v.01.เคลื่อนไหว')]",0,-0.034226919802282145,-0.034226919802282145,neg
(ดวงอาทิตย์ - ADV),[Lemma('sun.n.03.ดวงอาทิตย์')],0.03416417727007619,0,0.03416417727007619,pos
(น้ำตื้น - ADJ),[],0,-0.03416417727007619,-0.03416417727007619,neg
(ไอศกรีม - ADV),[],0,-0.03415151891457722,-0.03415151891457722,neg
(เอ - VERB),[Lemma('a.n.06.เอ')],0,-0.034029549204168015,-0.034029549204168015,neg
(สนุก - ADJ),[Lemma('love.v.02.สนุก')],0.017090235128298777,-0.050923962345962616,-0.03383372721766384,neg
(ติ - VERB),[],0,-0.03382425015754941,-0.03382425015754941,neg
(ร้านกาแฟ - ADV),"[Lemma('cafe.n.01.ร้านกาแฟ'), Lemma('caff.n.01.ร้านกาแฟ')]",0.03343253956900717,0,0.03343253956900717,pos
(กา - VERB),"[Lemma('crow.n.01.กา'), Lemma('teapot.n.01.กา'), Lemma('kettle.n.02.กา')]",0.0833351090838174,-0.049980926006222566,0.033354183077594836,pos
(รูป - ADV),[Lemma('figure.n.06.รูป')],0.033084283948496676,0,0.033084283948496676,pos
(ต้นไม้ - ADV),[Lemma('tree.n.01.ต้นไม้')],0.033084283948496676,0,0.033084283948496676,pos
(ล้อมรอบ - ADJ),"[Lemma('surround.v.01.ล้อมรอบ'), Lemma('hem_in.v.01.ล้อมรอบ')]",0,-0.032743208856244134,-0.032743208856244134,neg
(เศร้า - ADV),[],0,-0.03257529496467366,-0.03257529496467366,neg
(มอบ - VERB),"[Lemma('give.v.03.มอบ'), Lemma('accord.v.02.มอบ'), Lemma('award.v.01.มอบ'), Lemma('confer.v.02.มอบ')]",0.0504141469691378,-0.01789347188200384,0.03252067508713396,pos
(บา - ADJ),[],0.03229923314293913,0,0.03229923314293913,pos
(ค้าง - VERB),[],0,-0.03192051516638876,-0.03192051516638876,neg
(ปราบปราม - VERB),"[Lemma('squelch.v.01.ปราบปราม'), Lemma('repress.v.01.ปราบปราม')]",0,-0.031655394608528384,-0.031655394608528384,neg
(เก่ง - ADJ),[Lemma('shine_at.v.01.เก่ง')],0,-0.031655394608528384,-0.031655394608528384,neg
(เจ็ต - ADJ),[],0.04219723389717572,-0.010628441906831395,0.031568791990344326,pos
(ตบมือ - VERB),"[Lemma('clap.v.04.ตบมือ'), Lemma('applaud.v.01.ตบมือ')]",0,-0.031138149598585112,-0.031138149598585112,neg
(กำไล - VERB),[Lemma('bracelet.n.02.กำไล')],0,-0.031138149598585112,-0.031138149598585112,neg
(สูบบุหรี่ - VERB),[],0,-0.031138149598585112,-0.031138149598585112,neg
(ออส - ADJ),[],0,-0.031138149598585112,-0.031138149598585112,neg
(คร่ำครวญ - VERB),"[Lemma('deplore.v.02.คร่ำครวญ'), Lemma('groan.v.01.คร่ำครวญ'), Lemma('lament.v.01.คร่ำครวญ')]",0,-0.031025840971852882,-0.031025840971852882,neg
(งานรื่นเริง - ADJ),[Lemma('gala.n.01.งานรื่นเริง')],0,-0.030986256185909087,-0.030986256185909087,neg
(สวย - VERB),[Lemma('beautiful.a.01.สวย')],0.009601766420122542,-0.040535925476027065,-0.030934159055904523,neg
(คุ้มค่า - ADJ),[],0.04151753279811348,-0.01090415144143502,0.03061338135667846,pos
(ค่าเงิน - VERB),[],0.033046681188410344,-0.0024727164492313503,0.030573964739178994,pos
(ตุ๊ก - VERB),[],0,-0.030248488181482684,-0.030248488181482684,neg
(คลิ - VERB),[],0,-0.029963125085430954,-0.029963125085430954,neg
(คดเคี้ยว - VERB),[],0,-0.029822453136673064,-0.029822453136673064,neg
(ย้าย - VERB),"[Lemma('clear_off.v.01.ย้าย'), Lemma('transfer.v.09.ย้าย'), Lemma('attorn.v.01.ย้าย'), Lemma('move.v.04.ย้าย'), Lemma('shift.v.02.ย้าย'), Lemma('transfer.v.02.ย้าย'), Lemma('second.v.02.ย้าย')]",0.036201792875535495,-0.006755285269142906,0.02944650760639259,pos
(เซล - ADJ),[],0.017261365538346094,-0.04670722439787767,-0.029445858859531573,neg
(ตอนกลางคืน - ADV),"[Lemma('nocturnally.r.01.ตอนกลางคืน'), Lemma('nightly.s.01.ตอนกลางคืน'), Lemma('night.n.07.ตอนกลางคืน')]",0.004891785005760362,-0.034336121719520885,-0.029444336713760524,neg
(เหม็น - VERB),"[Lemma('malodorous.a.01.เหม็น'), Lemma('smell.v.03.เหม็น')]",0,-0.029408252398663716,-0.029408252398663716,neg
(สัก - ADJ),[Lemma('tattoo.v.01.สัก')],0,-0.029272730498209044,-0.029272730498209044,neg
(รุมล้อม - VERB),[Lemma('besiege.v.01.รุมล้อม')],0,-0.02913845191794203,-0.02913845191794203,neg
(จิตใจ - ADV),[Lemma('heart.n.01.จิตใจ')],0,-0.02913845191794203,-0.02913845191794203,neg
(ดึง - VERB),"[Lemma('draw.v.20.ดึง'), Lemma('pull.v.01.ดึง'), Lemma('pluck.v.01.ดึง'), Lemma('pick_at.v.01.ดึง'), Lemma('pull.v.04.ดึง'), Lemma('draw.v.05.ดึง'), Lemma('embroil.v.01.ดึง')]",0.03801366203290167,-0.008968750061769054,0.02904491197113262,pos
(ท่อน้ำทิ้ง - ADJ),[Lemma('sewer.n.01.ท่อน้ำทิ้ง')],0,-0.028873556900506192,-0.028873556900506192,neg
(เจ็บ - VERB),"[Lemma('suffer.v.06.เจ็บ'), Lemma('hurt.v.06.เจ็บ')]",0.06389025029759333,-0.03506172272428903,0.028828527573304306,pos
(ริ - VERB),[],0.012029545035111715,-0.040781010828251064,-0.02875146579313935,neg
(สนามมวย - ADJ),[Lemma('boxing_ring.n.01.สนามมวย')],0,-0.028742907321770875,-0.028742907321770875,neg
(กิ๊ก - VERB),[Lemma('mistress.n.01.กิ๊ก')],0,-0.028742907321770875,-0.028742907321770875,neg
(พัสดุ - ADJ),[],0,-0.028742907321770875,-0.028742907321770875,neg
(สลาย - VERB),[Lemma('break_up.v.17.สลาย')],0,-0.028742907321770875,-0.028742907321770875,neg
(จุดศูนย์กลาง - ADJ),[],0,-0.028742907321770875,-0.028742907321770875,neg
(วิว - VERB),[],0.03898388153751458,-0.010278612488853337,0.02870526904866124,pos
(ไฮ - ADJ),[],0.028699619810744106,0,0.028699619810744106,pos
(ชายโสด - VERB),[Lemma('bachelor.n.01.ชายโสด')],0,-0.0286134347662674,-0.0286134347662674,neg
(อาหารเย็น - ADJ),[Lemma('dinner.n.01.อาหารเย็น')],0.03480703708706659,-0.006359495768935011,0.028447541318131576,pos
(สถานบันเทิง - ADV),[],0.005906648717805239,-0.034336121719520885,-0.028429473001715645,neg
(ประหยัด - VERB),"[Lemma('save.v.06.ประหยัด'), Lemma('cheap.a.01.ประหยัด'), Lemma('spare.v.04.ประหยัด'), Lemma('save.v.04.ประหยัด'), Lemma('save.v.09.ประหยัด'), Lemma('thrifty.a.01.ประหยัด')]",0.03451368291989794,-0.006323310893070125,0.028190372026827816,pos
(ปกติ - ADV),"[Lemma('normal.a.01.ปกติ'), Lemma('sane.a.01.ปกติ')]",0,-0.028186875131291176,-0.028186875131291176,neg
(กวนใจ - VERB),"[Lemma('annoy.v.01.กวนใจ'), Lemma('tease.v.01.กวนใจ')]",0,-0.028186875131291176,-0.028186875131291176,neg
(แข็ง - ADJ),"[Lemma('hard.a.03.แข็ง'), Lemma('tumid.s.03.แข็ง'), Lemma('hard.a.08.แข็ง'), Lemma('solid.a.02.แข็ง')]",0,-0.028186875131291176,-0.028186875131291176,neg
(ลิงค์ - VERB),[Lemma('link.n.09.ลิงค์')],0.027738788288695904,0,0.027738788288695904,pos
(ตราบใด - VERB),[],0.03378820488357108,-0.006078643558001304,0.027709561325569777,pos
(ร่ม - ADJ),"[Lemma('gamp.n.01.ร่ม'), Lemma('umbrella.n.01.ร่ม'), Lemma('shade.n.01.ร่ม')]",0.02764481984030481,0,0.02764481984030481,pos
(สนทนา - VERB),"[Lemma('talk.v.01.สนทนา'), Lemma('converse.v.01.สนทนา')]",0.001846564685497489,-0.02913845191794203,-0.02729188723244454,neg
(ติดเชื้อ - VERB),"[Lemma('infect.v.01.ติดเชื้อ'), Lemma('septic.a.01.ติดเชื้อ'), Lemma('infectious.s.01.ติดเชื้อ'), Lemma('zymotic.a.02.ติดเชื้อ')]",0,-0.027223639363334412,-0.027223639363334412,neg
(อร่อย - ADV),[Lemma('lusciously.r.01.อร่อย')],0.03636363636363636,-0.009189994536902626,0.027173641826733735,pos
(วาง - ADJ),"[Lemma('place.v.05.วาง'), Lemma('put.v.01.วาง'), Lemma('emplace.v.02.วาง'), Lemma('throw.v.04.วาง'), Lemma('set_down.v.04.วาง'), Lemma('situate.v.02.วาง')]",0,-0.02714607913722805,-0.02714607913722805,neg
(ลมแรง - ADV),[Lemma('fresh_breeze.n.01.ลมแรง')],0,-0.02714607913722805,-0.02714607913722805,neg
(เบื่อ - ADV),"[Lemma('tire.v.01.เบื่อ'), Lemma('poison.v.05.เบื่อ')]",0,-0.02714607913722805,-0.02714607913722805,neg
(ปาร์ตี้ - VERB),"[Lemma('party.n.04.ปาร์ตี้'), Lemma('party.n.02.ปาร์ตี้')]",0.032258605629514166,-0.005192823481165981,0.027065782148348184,pos
(เลื่องลือ - VERB),[],0,-0.02677985884532615,-0.02677985884532615,neg
(สำรอง - VERB),"[Lemma('aside.r.06.สำรอง'), Lemma('spare.s.04.สำรอง')]",0.026394110186058296,0,0.026394110186058296,pos
(ผัก - VERB),"[Lemma('vegetable.n.01.ผัก'), Lemma('greens.n.01.ผัก'), Lemma('vegetable.n.02.ผัก')]",0.02624868809136927,0,0.02624868809136927,pos
(เย้ายวนใจ - VERB),[],0.02603353491029247,0,0.02603353491029247,pos
(สถานบันเทิง - VERB),[],0.03421059395644612,-0.008204046208400968,0.02600654774804515,pos
(กล้วยหอม - VERB),[],0.02597946924751536,0,0.02597946924751536,pos
(กรด - VERB),"[Lemma('acid.s.03.กรด'), Lemma('acid.n.01.กรด')]",0,-0.025927275584128013,-0.025927275584128013,neg
(สห - VERB),[],0,-0.025821880154924242,-0.025821880154924242,neg
(ถนนสายหลัก - ADJ),"[Lemma('highroad.n.01.ถนนสายหลัก'), Lemma('highway.n.01.ถนนสายหลัก'), Lemma('main_street.n.01.ถนนสายหลัก')]",0.02754051024832672,-0.0017803202124751576,0.025760190035851564,pos
(ผสม - VERB),"[Lemma('mix.v.04.ผสม'), Lemma('blend.v.03.ผสม'), Lemma('mix.v.05.ผสม'), Lemma('commingle.v.01.ผสม'), Lemma('puddle.v.04.ผสม'), Lemma('stir.v.08.ผสม')]",0.0042266523279601296,-0.029751325550572482,-0.025524673222612353,neg
(เล่นดนตรี - ADV),[Lemma('play.v.07.เล่นดนตรี')],0.02540873007244545,0,0.02540873007244545,pos
(ค่าเฉลี่ย - ADJ),"[Lemma('average.n.03.ค่าเฉลี่ย'), Lemma('mean.n.01.ค่าเฉลี่ย'), Lemma('norm.n.01.ค่าเฉลี่ย')]",0.02540873007244545,0,0.02540873007244545,pos
(เสา - VERB),"[Lemma('column.n.07.เสา'), Lemma('column.n.06.เสา'), Lemma('pole.n.01.เสา'), Lemma('post.n.04.เสา'), Lemma('post.n.09.เสา')]",0,-0.02540873007244545,-0.02540873007244545,neg
(กลอ - VERB),[],0,-0.02540873007244545,-0.02540873007244545,neg
(งั้น - ADV),[],0,-0.02540873007244545,-0.02540873007244545,neg
(พ่อค้า - VERB),"[Lemma('arbitrageur.n.01.พ่อค้า'), Lemma('merchant.n.01.พ่อค้า')]",0.028709598921172468,-0.003304985701410699,0.025404613219761767,pos
(พักผ่อน - ADJ),"[Lemma('rest.v.05.พักผ่อน'), Lemma('rest.v.03.พักผ่อน')]",0.032175390846596486,-0.006785084468531374,0.025390306378065112,pos
(ขวด - VERB),"[Lemma('bottle.n.01.ขวด'), Lemma('caster.n.02.ขวด'), Lemma('bottle.n.02.ขวด')]",0,-0.0252070734845689,-0.0252070734845689,neg
(ดื่มเหล้า - ADJ),[Lemma('drink.v.02.ดื่มเหล้า')],0.018045973062816374,-0.043212125973546685,-0.02516615291073031,neg
(รีสอร์ท - ADJ),[Lemma('resort.n.01.รีสอร์ท')],0.025107440783048864,0,0.025107440783048864,pos
(โอเค - ADJ),"[Lemma('okay.r.01.โอเค'), Lemma('a-ok.s.01.โอเค'), Lemma('all_right.s.01.โอเค')]",0.03160289810005653,-0.006558041446440048,0.02504485665361648,pos
(จั่น - VERB),[],0,-0.02491051967886809,-0.02491051967886809,neg
(แออัด - ADJ),[],0.02984492660960242,-0.005116530813907145,0.024728395795695277,pos
(สีแดง - ADJ),"[Lemma('red.n.01.สีแดง'), Lemma('cerise.n.01.สีแดง')]",0,-0.024716663494596742,-0.024716663494596742,neg
(ประเภท - VERB),"[Lemma('type.n.06.ประเภท'), Lemma('kind.n.01.ประเภท'), Lemma('writing_style.n.01.ประเภท'), Lemma('classification.n.02.ประเภท'), Lemma('class.n.01.ประเภท')]",0.029316984826056026,-0.0048812585117006795,0.024435726314355345,pos
(ไกย์ - VERB),[],0.024431471223505242,0,0.024431471223505242,pos
(ค่าธรรมเนียม - ADJ),"[Lemma('fee.n.02.ค่าธรรมเนียม'), Lemma('fee.n.01.ค่าธรรมเนียม')]",0,-0.024431471223505242,-0.024431471223505242,neg
(พงษ์ - VERB),[],0,-0.024431471223505242,-0.024431471223505242,neg
(ลอก - VERB),"[Lemma('exfoliate.v.05.ลอก'), Lemma('exfoliate.v.03.ลอก'), Lemma('bark.v.03.ลอก'), Lemma('copy.v.01.ลอก'), Lemma('crib.v.02.ลอก'), Lemma('crib.v.01.ลอก'), Lemma('lough.n.01.ลอก')]",0,-0.024431471223505242,-0.024431471223505242,neg
(สงวน - VERB),[Lemma('conserve.v.03.สงวน')],0.02771143386401639,-0.003304985701410699,0.02440644816260569,pos
(พัฒนา - VERB),"[Lemma('build_up.v.05.พัฒนา'), Lemma('develop.v.10.พัฒนา'), Lemma('modernize.v.02.พัฒนา'), Lemma('develop.v.03.พัฒนา'), Lemma('advance.v.08.พัฒนา'), Lemma('evolve.v.01.พัฒนา'), Lemma('develop.v.01.พัฒนา'), Lemma('come.v.15.พัฒนา')]",0.033385619555482735,-0.009063684266752341,0.024321935288730393,pos
(แจ่มใส - ADJ),[],0.024061297417088495,0,0.024061297417088495,pos
(ขวา - VERB),[Lemma('right.a.07.ขวา')],0.024061297417088495,0,0.024061297417088495,pos
(ดึง - ADJ),"[Lemma('draw.v.20.ดึง'), Lemma('pull.v.01.ดึง'), Lemma('pluck.v.01.ดึง'), Lemma('pick_at.v.01.ดึง'), Lemma('pull.v.04.ดึง'), Lemma('draw.v.05.ดึง'), Lemma('embroil.v.01.ดึง')]",0.02913845191794203,-0.005151810639181965,0.023986641278760067,pos
(ต้นไม้ - VERB),[Lemma('tree.n.01.ต้นไม้')],0.03717751633696164,-0.0610786780587631,-0.023901161721801463,neg
(ห้องน้ำ - ADJ),"[Lemma('bathroom.n.01.ห้องน้ำ'), Lemma('toilet.n.01.ห้องน้ำ'), Lemma('water_closet.n.01.ห้องน้ำ')]",0.023880385406433693,0,0.023880385406433693,pos
(ชอบ - ADJ),"[Lemma('like.v.03.ชอบ'), Lemma('like.v.02.ชอบ'), Lemma('feel_like.v.01.ชอบ'), Lemma('love.v.02.ชอบ')]",0.02364335924855346,0,0.02364335924855346,pos
(เครื่องดื่ม - ADJ),"[Lemma('beverage.n.01.เครื่องดื่ม'), Lemma('drink.n.01.เครื่องดื่ม')]",0.006624565123022351,-0.03021080136663783,-0.02358623624361548,neg
(ฟาสต์ฟู้ด - ADJ),[Lemma('fast_food.n.01.ฟาสต์ฟู้ด')],0.023526601918930974,0,0.023526601918930974,pos
(ปลาย - VERB),"[Lemma('nose.n.03.ปลาย'), Lemma('point.n.15.ปลาย'), Lemma('point.n.20.ปลาย'), Lemma('tip.n.01.ปลาย')]",0.031262200822424924,-0.00777241181954217,0.023489789002882754,pos
(ระบาย - VERB),"[Lemma('purge.v.07.ระบาย'), Lemma('vent.v.01.ระบาย')]",0.031421434572586886,-0.008076690781224692,0.023344743791362192,pos
(อาญา - ADJ),[],0,-0.02318314787631884,-0.02318314787631884,neg
(สเตียรอยด์ - ADJ),[],0,-0.02318314787631884,-0.02318314787631884,neg
(ยุ่ง - ADJ),"[Lemma('touch.v.11.ยุ่ง'), Lemma('busy.v.01.ยุ่ง')]",0.0056170031307721515,-0.028760125896399095,-0.023143122765626942,neg
(ถัก - VERB),"[Lemma('twist.v.04.ถัก'), Lemma('plait.v.02.ถัก'), Lemma('intertwine.v.01.ถัก'), Lemma('braid.v.01.ถัก'), Lemma('braided.s.01.ถัก'), Lemma('knitted.s.01.ถัก')]",0.023000490107133603,0,0.023000490107133603,pos
(สดใส - ADJ),[],0.022959695848595287,0,0.022959695848595287,pos
(ตราบใด - ADV),[],0.022932066852387592,0,0.022932066852387592,pos
(กลางแจ้ง - VERB),"[Lemma('outside.r.01.กลางแจ้ง'), Lemma('outdoor.a.01.กลางแจ้ง'), Lemma('outdoors.n.01.กลางแจ้ง')]",0.02281794653485476,0,0.02281794653485476,pos
